,id,fecha,hora,cliente,P1,P2,PR,calidad,NI,source
0,0,2018-03-25,0 days 11:00:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
1,0,2018-03-25,0 days 11:01:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
2,0,2018-03-25,0 days 11:02:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
3,0,2018-03-25,0 days 11:03:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
4,0,2018-03-25,0 days 11:04:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
5,0,2018-03-25,0 days 11:05:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
6,0,2018-03-25,0 days 11:06:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
7,0,2018-03-25,0 days 11:07:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
8,0,2018-03-25,0 days 11:08:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
9,0,2018-03-25,0 days 11:09:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
10,0,2018-03-25,0 days 11:10:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
11,0,2018-03-25,0 days 11:11:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
12,0,2018-03-25,0 days 11:12:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
13,0,2018-03-25,0 days 11:13:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
14,0,2018-03-25,0 days 11:14:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
15,0,2018-03-25,0 days 11:15:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
16,0,2018-03-25,0 days 11:16:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
17,0,2018-03-25,0 days 11:17:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
18,0,2018-03-25,0 days 11:18:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
19,0,2018-03-25,0 days 11:19:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
20,0,2018-03-25,0 days 11:20:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
21,0,2018-03-25,0 days 11:21:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
22,0,2018-03-25,0 days 11:22:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
23,0,2018-03-25,0 days 11:23:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
24,0,2018-03-25,0 days 11:24:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
25,0,2018-03-25,0 days 11:25:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
26,0,2018-03-25,0 days 11:26:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
27,0,2018-03-25,0 days 11:27:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
28,0,2018-03-25,0 days 11:28:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
29,0,2018-03-25,0 days 11:29:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
30,0,2018-03-25,0 days 11:30:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
31,0,2018-03-25,0 days 11:31:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
32,0,2018-03-25,0 days 11:32:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
33,0,2018-03-25,0 days 11:33:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
34,0,2018-03-25,0 days 11:34:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
35,0,2018-03-25,0 days 11:35:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
36,0,2018-03-25,0 days 11:36:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
37,0,2018-03-25,0 days 11:37:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
38,0,2018-03-25,0 days 11:38:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
39,0,2018-03-25,0 days 11:39:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
40,0,2018-03-25,0 days 11:40:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
41,0,2018-03-25,0 days 11:41:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
42,0,2018-03-25,0 days 11:42:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
43,0,2018-03-25,0 days 11:43:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
44,0,2018-03-25,0 days 11:44:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
45,0,2018-03-25,0 days 11:45:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
46,0,2018-03-25,0 days 11:46:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
47,0,2018-03-25,0 days 11:47:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
48,0,2018-03-25,0 days 11:48:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
49,0,2018-03-25,0 days 11:49:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
50,0,2018-03-25,0 days 11:50:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
51,0,2018-03-25,0 days 11:51:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
52,0,2018-03-25,0 days 11:52:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
53,0,2018-03-25,0 days 11:53:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
54,0,2018-03-25,0 days 11:54:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
55,0,2018-03-25,0 days 11:55:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
56,0,2018-03-25,0 days 11:56:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
57,0,2018-03-25,0 days 11:57:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
58,0,2018-03-25,0 days 11:58:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
59,0,2018-03-25,0 days 11:59:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
60,0,2018-03-25,0 days 12:00:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
61,0,2018-03-25,0 days 12:01:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
62,0,2018-03-25,0 days 12:02:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
63,0,2018-03-25,0 days 12:03:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
64,0,2018-03-25,0 days 12:04:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
65,0,2018-03-25,0 days 12:05:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
66,0,2018-03-25,0 days 12:06:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
67,0,2018-03-25,0 days 12:07:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
68,0,2018-03-25,0 days 12:08:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
69,0,2018-03-25,0 days 12:09:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
70,0,2018-03-25,0 days 12:10:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
71,0,2018-03-25,0 days 12:11:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
72,0,2018-03-25,0 days 12:12:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
73,0,2018-03-25,0 days 12:13:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
74,0,2018-03-25,0 days 12:14:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
75,0,2018-03-25,0 days 12:15:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
76,0,2018-03-25,0 days 12:16:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
77,0,2018-03-25,0 days 12:17:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
78,0,2018-03-25,0 days 12:18:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
79,0,2018-03-25,0 days 12:19:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
80,0,2018-03-25,0 days 12:20:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
81,0,2018-03-25,0 days 12:21:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
82,0,2018-03-25,0 days 12:22:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
83,0,2018-03-25,0 days 12:23:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
84,0,2018-03-25,0 days 12:24:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
85,0,2018-03-25,0 days 12:25:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
86,0,2018-03-25,0 days 12:26:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
87,0,2018-03-25,0 days 12:27:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
88,0,2018-03-25,0 days 12:28:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
89,0,2018-03-25,0 days 12:29:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
90,0,2018-03-25,0 days 12:30:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
91,0,2018-03-25,0 days 12:31:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
92,0,2018-03-25,0 days 12:32:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
93,0,2018-03-25,0 days 12:33:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
94,0,2018-03-25,0 days 12:34:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
95,0,2018-03-25,0 days 12:35:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
96,0,2018-03-25,0 days 12:36:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
97,0,2018-03-25,0 days 12:37:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
98,0,2018-03-25,0 days 12:38:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
99,0,2018-03-25,0 days 12:39:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
100,0,2018-03-25,0 days 12:40:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
101,0,2018-03-25,0 days 12:41:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
102,0,2018-03-25,0 days 12:42:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
103,0,2018-03-25,0 days 12:43:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
104,0,2018-03-25,0 days 12:44:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
105,0,2018-03-25,0 days 12:45:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
106,0,2018-03-25,0 days 12:46:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
107,0,2018-03-25,0 days 12:47:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
108,0,2018-03-25,0 days 12:48:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
109,0,2018-03-25,0 days 12:49:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
110,0,2018-03-25,0 days 12:50:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
111,0,2018-03-25,0 days 12:51:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
112,0,2018-03-25,0 days 12:52:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
113,0,2018-03-25,0 days 12:53:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
114,0,2018-03-25,0 days 12:54:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
115,0,2018-03-25,0 days 12:55:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
116,0,2018-03-25,0 days 12:56:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
117,0,2018-03-25,0 days 12:57:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
118,0,2018-03-25,0 days 12:58:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
119,0,2018-03-25,0 days 12:59:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
120,0,2018-03-25,0 days 13:00:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
121,0,2018-03-25,0 days 13:01:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
122,0,2018-03-25,0 days 13:02:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
123,0,2018-03-25,0 days 13:03:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
124,0,2018-03-25,0 days 13:04:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
125,0,2018-03-25,0 days 13:05:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
126,0,2018-03-25,0 days 13:06:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
127,0,2018-03-25,0 days 13:07:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
128,0,2018-03-25,0 days 13:08:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
129,0,2018-03-25,0 days 13:09:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
130,0,2018-03-25,0 days 13:10:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
131,0,2018-03-25,0 days 13:11:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
132,0,2018-03-25,0 days 13:12:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
133,0,2018-03-25,0 days 13:13:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
134,0,2018-03-25,0 days 13:14:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
135,0,2018-03-25,0 days 13:15:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
136,0,2018-03-25,0 days 13:16:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
137,0,2018-03-25,0 days 13:17:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
138,0,2018-03-25,0 days 13:18:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
139,0,2018-03-25,0 days 13:19:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
140,0,2018-03-25,0 days 13:20:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
141,0,2018-03-25,0 days 13:21:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
142,0,2018-03-25,0 days 13:22:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
143,0,2018-03-25,0 days 13:23:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
144,0,2018-03-25,0 days 13:24:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
145,0,2018-03-25,0 days 13:25:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
146,0,2018-03-25,0 days 13:26:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
147,0,2018-03-25,0 days 13:27:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
148,0,2018-03-25,0 days 13:28:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
149,0,2018-03-25,0 days 13:29:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
150,0,2018-03-25,0 days 13:30:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
151,0,2018-03-25,0 days 13:31:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
152,0,2018-03-25,0 days 13:32:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
153,0,2018-03-25,0 days 13:33:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
154,0,2018-03-25,0 days 13:34:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
155,0,2018-03-25,0 days 13:35:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
156,0,2018-03-25,0 days 13:36:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
157,0,2018-03-25,0 days 13:37:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
158,0,2018-03-25,0 days 13:38:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
159,0,2018-03-25,0 days 13:39:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
160,0,2018-03-25,0 days 13:40:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
161,0,2018-03-25,0 days 13:41:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
162,0,2018-03-25,0 days 13:42:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
163,0,2018-03-25,0 days 13:43:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
164,0,2018-03-25,0 days 13:44:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
165,0,2018-03-25,0 days 13:45:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
166,0,2018-03-25,0 days 13:46:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
167,0,2018-03-25,0 days 13:47:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
168,0,2018-03-25,0 days 13:48:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
169,0,2018-03-25,0 days 13:49:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
170,0,2018-03-25,0 days 13:50:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
171,0,2018-03-25,0 days 13:51:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
172,0,2018-03-25,0 days 13:52:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
173,0,2018-03-25,0 days 13:53:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
174,0,2018-03-25,0 days 13:54:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
175,0,2018-03-25,0 days 13:55:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
176,0,2018-03-25,0 days 13:56:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
177,0,2018-03-25,0 days 13:57:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
178,0,2018-03-25,0 days 13:58:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
179,0,2018-03-25,0 days 13:59:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
180,0,2018-03-25,0 days 14:00:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
181,0,2018-03-25,0 days 14:01:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
182,0,2018-03-25,0 days 14:02:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
183,0,2018-03-25,0 days 14:03:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
184,0,2018-03-25,0 days 14:04:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
185,0,2018-03-25,0 days 14:05:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
186,0,2018-03-25,0 days 14:06:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
187,0,2018-03-25,0 days 14:07:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
188,0,2018-03-25,0 days 14:08:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
189,0,2018-03-25,0 days 14:09:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
190,0,2018-03-25,0 days 14:10:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
191,0,2018-03-25,0 days 14:11:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
192,0,2018-03-25,0 days 14:12:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
193,0,2018-03-25,0 days 14:13:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
194,0,2018-03-25,0 days 14:14:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
195,0,2018-03-25,0 days 14:15:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
196,0,2018-03-25,0 days 14:16:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
197,0,2018-03-25,0 days 14:17:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
198,0,2018-03-25,0 days 14:18:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
199,0,2018-03-25,0 days 14:19:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
200,0,2018-03-25,0 days 14:20:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
201,0,2018-03-25,0 days 14:21:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
202,0,2018-03-25,0 days 14:22:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
203,0,2018-03-25,0 days 14:23:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
204,0,2018-03-25,0 days 14:24:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
205,0,2018-03-25,0 days 14:25:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
206,0,2018-03-25,0 days 14:26:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
207,0,2018-03-25,0 days 14:27:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
208,0,2018-03-25,0 days 14:28:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
209,0,2018-03-25,0 days 14:29:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
210,0,2018-03-25,0 days 14:30:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
211,0,2018-03-25,0 days 14:31:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
212,0,2018-03-25,0 days 14:32:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
213,0,2018-03-25,0 days 14:33:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
214,0,2018-03-25,0 days 14:34:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
215,0,2018-03-25,0 days 14:35:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
216,0,2018-03-25,0 days 14:36:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
217,0,2018-03-25,0 days 14:37:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
218,0,2018-03-25,0 days 14:38:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
219,0,2018-03-25,0 days 14:39:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
220,0,2018-03-25,0 days 14:40:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
221,0,2018-03-25,0 days 14:41:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
222,0,2018-03-25,0 days 14:42:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
223,0,2018-03-25,0 days 14:43:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
224,0,2018-03-25,0 days 14:44:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
225,0,2018-03-25,0 days 14:45:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
226,0,2018-03-25,0 days 14:46:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
227,0,2018-03-25,0 days 14:47:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
228,0,2018-03-25,0 days 14:48:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
229,0,2018-03-25,0 days 14:49:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
230,0,2018-03-25,0 days 14:50:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
231,0,2018-03-25,0 days 14:51:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
232,0,2018-03-25,0 days 14:52:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
233,0,2018-03-25,0 days 14:53:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
234,0,2018-03-25,0 days 14:54:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
235,0,2018-03-25,0 days 14:55:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
236,0,2018-03-25,0 days 14:56:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
237,0,2018-03-25,0 days 14:57:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
238,0,2018-03-25,0 days 14:58:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
239,0,2018-03-25,0 days 14:59:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
240,0,2018-03-25,0 days 15:00:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
241,0,2018-03-25,0 days 15:01:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
242,0,2018-03-25,0 days 15:02:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
243,0,2018-03-25,0 days 15:03:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
244,0,2018-03-25,0 days 15:04:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
245,0,2018-03-25,0 days 15:05:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
246,0,2018-03-25,0 days 15:06:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
247,0,2018-03-25,0 days 15:07:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
248,0,2018-03-25,0 days 15:08:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
249,0,2018-03-25,0 days 15:09:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
250,0,2018-03-25,0 days 15:10:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
251,0,2018-03-25,0 days 15:11:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
252,0,2018-03-25,0 days 15:12:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
253,0,2018-03-25,0 days 15:13:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
254,0,2018-03-25,0 days 15:14:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
255,0,2018-03-25,0 days 15:15:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
256,0,2018-03-25,0 days 15:16:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
257,0,2018-03-25,0 days 15:17:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
258,0,2018-03-25,0 days 15:18:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
259,0,2018-03-25,0 days 15:19:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
260,0,2018-03-25,0 days 15:20:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
261,0,2018-03-25,0 days 15:21:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
262,0,2018-03-25,0 days 15:22:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
263,0,2018-03-25,0 days 15:23:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
264,0,2018-03-25,0 days 15:24:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
265,0,2018-03-25,0 days 15:25:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
266,0,2018-03-25,0 days 15:26:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
267,0,2018-03-25,0 days 15:27:00.000000000,90,0.0,0.0,-999.0,151,-999.0,R
268,0,2018-03-25,0 days 15:28:00.000000000,90,0.0,0.0,269.23,1,-492.33,E
269,0,2018-03-25,0 days 15:29:00.000000000,90,0.0,0.0,269.04,1,-492.33,E
270,0,2018-03-25,0 days 15:30:00.000000000,90,0.0,0.0,269.04,1,-492.33,E
271,0,2018-03-25,0 days 15:31:00.000000000,90,0.0,0.0,269.04,1,-492.33,E
272,0,2018-03-25,0 days 15:32:00.000000000,90,0.0,0.0,269.23,1,-492.33,E
273,0,2018-03-25,0 days 15:33:00.000000000,90,0.0,0.0,268.98,1,-492.33,E
274,0,2018-03-25,0 days 15:34:00.000000000,90,0.0,0.0,268.53,1,-492.33,E
275,0,2018-03-25,0 days 15:35:00.000000000,90,0.0,0.0,268.4,1,-492.33,E
276,0,2018-03-25,0 days 15:36:00.000000000,90,0.0,0.0,267.89,1,-492.33,E
277,0,2018-03-25,0 days 15:37:00.000000000,90,0.0,0.0,268.08,1,-492.33,E
278,0,2018-03-25,0 days 15:38:00.000000000,90,0.0,0.0,268.08,1,-492.33,E
279,0,2018-03-25,0 days 15:39:00.000000000,90,0.0,0.0,267.57,1,-492.33,E
280,0,2018-03-25,0 days 15:40:00.000000000,90,0.0,0.0,267.7,1,-492.33,E
281,0,2018-03-25,0 days 15:41:00.000000000,90,0.0,0.0,267.44,1,-492.33,E
282,0,2018-03-25,0 days 15:42:00.000000000,90,0.0,0.0,267.76,1,-492.33,E
283,0,2018-03-25,0 days 15:43:00.000000000,90,0.0,0.0,267.38,1,-492.33,E
284,0,2018-03-25,0 days 15:44:00.000000000,90,0.0,0.0,267.31,1,-492.33,E
